gene,correlation,pvalue,abs_correlation
SMTNL2,0.003632936009737322,0.4587899413022296,0.003632936009737322
AL356309.1,-0.0036325177779401893,0.4588416615570131,0.0036325177779401893
AC004149.1,-0.0036325177779401893,0.4588416615570131,0.0036325177779401893
SNTG1,-0.0036323261697098295,0.45886535770595727,0.0036323261697098295
IBA57-DT,0.0036314948233305117,0.4589681780780044,0.0036314948233305117
SFTPA1,-0.0036312259615086068,0.45900143349344835,0.0036312259615086068
AC008878.4,0.003628433084610672,0.45934696321131774,0.003628433084610672
PLA2G4B,-0.003627831391797253,0.4594214226357355,0.003627831391797253
DHX33,0.00362755736487513,0.45945533567955676,0.00362755736487513
AL590399.3,0.003627081252323062,0.459514261785289,0.003627081252323062
BHLHE40-AS1,-0.003625866802337676,0.45966458744170413,0.003625866802337676
WIPF3,-0.0036221716928084677,0.4601221405412964,0.0036221716928084677
AL355810.1,0.0036213897445234494,0.46021899925193177,0.0036213897445234494
LINC01857,0.0036207875990944354,0.4602935938377295,0.0036207875990944354
AL451042.2,0.003620672167284588,0.4603078944581649,0.003620672167284588
CLEC17A,0.00361959346176942,0.46044154518098745,0.00361959346176942
AC068512.1,-0.003619436533900071,0.46046099022271314,0.003619436533900071
AC068473.2,0.0036190445984318332,0.4605095572258552,0.0036190445984318332
DPF1,0.003618956337857171,0.46052049450213306,0.003618956337857171
OTP,0.0036186298206198285,0.4605609578766846,0.0036186298206198285
NPIPA8,-0.0036181206479460764,0.4606240606402975,0.0036181206479460764
AC068896.1,0.003617488061304159,0.46070246507185186,0.003617488061304159
PFKFB1,0.00361658747395507,0.46081409907937476,0.00361658747395507
AC112491.1,0.0036164882980245622,0.46082639354363564,0.0036164882980245622
MKNK1-AS1,0.003616040856063035,0.46088186350776084,0.003616040856063035
AC087632.1,-0.0036139697386663974,0.4611386712523212,0.0036139697386663974
WWC3-AS1,-0.0036127326561699153,0.4612921011610227,0.0036127326561699153
CCT8L2,0.0036119467789422913,0.4613895848744778,0.0036119467789422913
DBNDD2,0.0036116192674536425,0.461430214256206,0.0036116192674536425
AL445489.1,-0.0036113928597324286,0.46145830239565966,0.0036113928597324286
AP001063.1,0.003610868903293745,0.46152330808820685,0.003610868903293745
EIF3B,-0.003610440528558184,0.4615764590476432,0.003610440528558184
AL117339.4,-0.003610236847980194,0.46160173208760513,0.003610236847980194
SPATA41,-0.0036100094753908634,0.46162994578636574,0.0036100094753908634
AC066613.1,0.003609235025961938,0.461726051152319,0.003609235025961938
RXFP1,0.0036063170486899925,0.46208825811559906,0.0036063170486899925
AL121885.2,0.0036055588019653717,0.4621824048297317,0.0036055588019653717
KCNT1,-0.0036038716629407325,0.4623919246459075,0.0036038716629407325
DLEU1-AS1,-0.0036035164553006134,0.46243604337576705,0.0036035164553006134
LINC01013,0.003603351376378341,0.4624565478792483,0.003603351376378341
UBOX5-AS1,-0.0036026476982757957,0.46254395764066425,0.0036026476982757957
CCL27,-0.003602131704756292,0.46260805938138594,0.003602131704756292
DAND5,-0.003602065736101381,0.4626162550074464,0.003602065736101381
AL049820.1,-0.003602064949569635,0.4626163527228281,0.003602064949569635
AC010973.1,-0.003601410850165815,0.4626976192553838,0.003601410850165815
B3GNT10,-0.0036001108620082093,0.4628591558473124,0.0036001108620082093
AC078802.1,0.0035996739427433143,0.46291345451601495,0.0035996739427433143
AC068790.8,-0.003594150018811139,0.46360025303506236,0.003594150018811139
PRC1,0.003593854491114903,0.4636370124672402,0.003593854491114903
LINC01965,-0.003592079313977963,0.46385785335866225,0.003592079313977963
GAPLINC,-0.0035902148910316794,0.464089859930372,0.0035902148910316794
ITGBL1,-0.0035896284979802526,0.46416284333571156,0.0035896284979802526
C4orf19,-0.0035882734996993525,0.46433151299800346,0.0035882734996993525
IGDCC4,-0.003587418598250918,0.4644379483474541,0.003587418598250918
LINC02518,0.0035859522739836868,0.4646205375317606,0.0035859522739836868
AC005920.2,0.003585090274009043,0.46472789386626256,0.003585090274009043
BTBD10,-0.003582689960015418,0.4650269096234597,0.003582689960015418
AC007349.2,-0.0035822060092223734,0.4650872100725243,0.0035822060092223734
PTCHD4,0.003581469599675048,0.46517897531666397,0.003581469599675048
LINC00862,-0.0035810603953654618,0.4652299713108309,0.0035810603953654618
RC3H2,-0.0035791406702004778,0.4654692534161028,0.0035791406702004778
PCDHB2,-0.0035791377074387083,0.4654696227592484,0.0035791377074387083
KHDRBS2,-0.0035784041627883157,0.46556107275031877,0.0035784041627883157
AP000350.7,-0.003577399146893013,0.46568638289144426,0.003577399146893013
AC092436.4,-0.0035773963475616236,0.4656867319515058,0.0035773963475616236
FAM9B,-0.003576678898763088,0.46577619836422923,0.003576678898763088
SPINK7,0.0035761490099928436,0.465842282027935,0.0035761490099928436
GAS8,-0.0035752983014641472,0.46594838676273365,0.0035752983014641472
IGHM,0.0035727828789579785,0.4662622016752528,0.0035727828789579785
AC012651.1,-0.0035714768633204126,0.4664251816735211,0.0035714768633204126
LINC01547,-0.00357088980773089,0.4664984516772328,0.00357088980773089
AC007376.2,0.0035700219699985668,0.4666067776070886,0.0035700219699985668
KCNK15-AS1,-0.0035692132529377457,0.4667077364927674,0.0035692132529377457
SLC7A14,0.003568954567105435,0.46674003295783173,0.003568954567105435
TTC25,0.003568026172014252,0.4668559516400762,0.003568026172014252
LINC01879,0.0035655288073360974,0.467167849879486,0.0035655288073360974
AC005281.1,0.0035655288073360974,0.467167849879486,0.0035655288073360974
LINC00639,0.0035651203380031456,0.4672188749937686,0.0035651203380031456
SNX32,-0.003564825327187534,0.4672557290347932,0.003564825327187534
AL024474.2,0.003563809864775127,0.46738259736099885,0.003563809864775127
AC004906.1,-0.0035615138538258842,0.46766952333568657,0.0035615138538258842
PRAME,0.0035614967872207052,0.4676716564663256,0.0035614967872207052
MYLK4,0.0035609929687303006,0.4677346304497012,0.0035609929687303006
AL450344.2,-0.00355641206426023,0.4683074287787805,0.00355641206426023
CCDC73,0.0035559980363885856,0.4683592181388273,0.0035559980363885856
AC113414.1,0.0035554222571092127,0.46843124571167405,0.0035554222571092127
AFDN,0.0035552512276187716,0.46845264196479874,0.0035552512276187716
RNF223,0.0035545907587798326,0.46853527348642154,0.0035545907587798326
LINC01902,-0.0035531371685211966,0.4687171611617612,0.0035531371685211966
PTPN14,-0.0035525837642616806,0.46878641887743033,0.0035525837642616806
AC008649.2,-0.0035524577886816406,0.46880218532412254,0.0035524577886816406
TGM5,0.0035524577886816406,0.46880218532412254,0.0035524577886816406
ZNF155,0.0035519791525933752,0.4688620915962032,0.0035519791525933752
AC068491.3,0.003548295964462002,0.4693232224760241,0.003548295964462002
FHDC1,0.0035477357398780622,0.4693933839106492,0.0035477357398780622
AC006435.2,0.003547598623815367,0.46941055694236766,0.003547598623815367
UBE4A,-0.0035475084243201966,0.46942185412180426,0.0035475084243201966
COL8A1,-0.003546359089605233,0.4695658175391333,0.003546359089605233
AC004080.2,0.003545922279354412,0.4696205379361761,0.003545922279354412
AC104964.4,0.003545518811894063,0.4696710845233063,0.003545518811894063
PCDHGA12,-0.00354544059484521,0.46968088393876506,0.00354544059484521
TRGV5P,-0.0035442542048790284,0.4698295345473844,0.0035442542048790284
AC109927.2,0.00354338357546144,0.469938637975837,0.00354338357546144
NSD1,-0.003542508419192045,0.47004832279582365,0.003542508419192045
AC013553.4,0.003541622117246624,0.47015941893498103,0.003541622117246624
CHST14,-0.003541490952671908,0.47017586137854517,0.003541490952671908
RFPL3,-0.003541262929065397,0.47020444656972304,0.003541262929065397
AP003396.1,-0.0035412542065242658,0.4702055400523496,0.0035412542065242658
AC078850.2,-0.0035410333634523987,0.4702332260374785,0.0035410333634523987
AC064836.2,-0.0035393664421952305,0.470442228614093,0.0035393664421952305
AC091729.1,0.0035387490902852,0.4705196466879784,0.0035387490902852
MT-ND5,0.003538485306839742,0.4705527281929929,0.003538485306839742
AC091563.1,-0.003538161362028328,0.4705933563881285,0.003538161362028328
RPS4Y2,-0.003537047749059684,0.4707330371857783,0.003537047749059684
AL035420.1,0.003536119015363569,0.4708495460208967,0.003536119015363569
ADAMTS18,-0.0035355219764125058,0.4709244524411018,0.0035355219764125058
STMN2,0.003534147301818391,0.47109694851946504,0.003534147301818391
APBA1,0.003533395582482241,0.4711912900468309,0.003533395582482241
SERPINA10,-0.003531445926269338,0.47143602240799365,0.003531445926269338
OR56A1,-0.0035295835060363406,0.47166986983938475,0.0035295835060363406
KIF6,-0.0035284373870747383,0.47181380951247465,0.0035284373870747383
OR5BS1P,0.003525427694012806,0.4721919084082943,0.003525427694012806
CLNK,0.0035242488580479506,0.47234004758806125,0.0035242488580479506
AC005342.2,0.0035236395248558145,0.4724166298698713,0.0035236395248558145
C7orf57,-0.0035233931867844504,0.4724475920996485,0.0035233931867844504
AC100848.1,0.003523047996709112,0.47249098091698727,0.003523047996709112
HOXA7,-0.0035217762818459913,0.47265084860432316,0.0035217762818459913
LINC00115,0.0035214064891827238,0.472697340948142,0.0035214064891827238
ARHGAP28,0.003521357011331126,0.4727035617635713,0.003521357011331126
AL080312.2,-0.0035205971807114014,0.4727991003926858,0.0035205971807114014
AP000438.1,0.0035185548340466426,0.47305595108876675,0.0035185548340466426
AL935212.1,-0.0035160654753838647,0.4733691229508461,0.0035160654753838647
PDF,0.0035159932531315906,0.4733782105180018,0.0035159932531315906
CMBL,0.003515710790032174,0.4734137531500927,0.003515710790032174
AC097467.3,-0.0035134877600390794,0.4736935306046912,0.0035134877600390794
PCDH7,-0.0035128362633853175,0.4737755413560213,0.0035128362633853175
INO80-AS1,-0.003512243246799482,0.47385019739047385,0.003512243246799482
KYAT1,-0.003512035311921372,0.47387637625599976,0.003512035311921372
SLC25A2,0.0035103047828600586,0.4740942795740575,0.0035103047828600586
HMG20A,-0.0035102351897469226,0.4741030436932919,0.0035102351897469226
AC027097.2,0.003510133004591072,0.4741159124108604,0.003510133004591072
CCDC183,-0.0035084253525640855,0.4743309944731683,0.0035084253525640855
DNAH17,0.003507150160313738,0.47449164234596886,0.003507150160313738
LINC01209,-0.0035070620926632083,0.4745027381531669,0.0035070620926632083
AP000812.1,0.003504412612797842,0.47483661767953933,0.003504412612797842
AC010335.1,-0.0035040805743810645,0.4748784692601692,0.0035040805743810645
AC009097.4,0.0035038595126441227,0.4749063339754164,0.0035038595126441227
GTSF1L,-0.003503578987464131,0.4749416953183897,0.003503578987464131
AC012038.1,-0.0035022160607285717,0.4751135183589442,0.0035022160607285717
AC011120.1,0.0035018234499777394,0.47516302079809347,0.0035018234499777394
FAM111B,-0.003500943675035001,0.4752739577505761,0.003500943675035001
MSC,0.0035003443169377363,0.47534954312698874,0.0035003443169377363
GLP2R,-0.0034977473479158127,0.47567712448772803,0.0034977473479158127
CDRT1,-0.003497133104819995,0.4757546231374893,0.003497133104819995
AL929472.2,0.0034966520529843385,0.47581532196699683,0.0034966520529843385
AL359265.3,-0.0034965276829956463,0.47583101558766716,0.0034965276829956463
AL357079.1,0.003495869017624072,0.47591413397517435,0.003495869017624072
AC082651.4,-0.003495272082068391,0.47598946942071696,0.003495272082068391
RS1,0.0034944551434024874,0.4760925806556011,0.0034944551434024874
AL354836.1,0.003493679115205454,0.4761905396464915,0.003493679115205454
MMP15,-0.00349339075436764,0.4762269426032112,0.00349339075436764
LINC02302,0.003493125773639869,0.47626039537625264,0.003493125773639869
ANKRD66,0.0034924127967377286,0.47635041229470865,0.0034924127967377286
LINC00299,0.0034889827082168726,0.47678360849007617,0.0034889827082168726
CETN3,-0.0034887737845378827,0.47681000105794025,0.0034887737845378827
AC090099.4,0.0034875822575624396,0.4769605376137709,0.0034875822575624396
MYB-AS1,0.0034871026954093557,0.47702113245151667,0.0034871026954093557
AC105339.3,-0.003487000364932834,0.4770340629135976,0.003487000364932834
TM7SF2,-0.0034862238268703297,0.4771321923868187,0.0034862238268703297
AL135999.3,-0.003485468818077548,0.47722761184404094,0.003485468818077548
LINC01564,0.003485060348744596,0.4772792393336103,0.003485060348744596
AC068418.1,-0.0034843904348417602,0.4773639180912109,0.0034843904348417602
AC023051.1,0.0034842434100786925,0.477382503481233,0.0034842434100786925
ZNF77,0.0034842303194321613,0.47738415828814085,0.0034842303194321613
AC003070.2,0.0034835318457845247,0.4774724578685752,0.0034835318457845247
AL121936.1,-0.0034826300634099787,0.47758647252767095,0.0034826300634099787
DNAH3,-0.003480686633942143,0.4778322359240452,0.003480686633942143
SLC13A3,-0.003480309029157621,0.4778799953242636,0.003480309029157621
IGHV7-4-1,0.003479306926326327,0.47800675380392477,0.003479306926326327
GINS2,-0.003476819042693092,0.47832153184449455,0.003476819042693092
SFTPB,0.003475186870971528,0.4785281029488204,0.003475186870971528
AC092800.1,0.0034736232074219467,0.47872604921794193,0.0034736232074219467
AC004801.6,0.0034723830638018864,0.4788830724592412,0.0034723830638018864
AL031058.1,-0.0034723363788532937,0.4788889841157469,0.0034723363788532937
AC020663.2,0.0034703794707523997,0.4791368207765102,0.0034703794707523997
EIF2AK3,0.0034680030520453206,0.47943788133812515,0.0034680030520453206
AC116337.3,-0.003467360240423217,0.47951933473241426,0.003467360240423217
LINC02560,-0.0034672426466740873,0.4795342363533649,0.0034672426466740873
ST3GAL3,0.0034671276922080586,0.47954880376540654,0.0034671276922080586
TRBV15,-0.0034666792287617663,0.4796056368521975,0.0034666792287617663
AC026461.4,0.003465360254307112,0.47977280976186,0.003465360254307112
AL590004.4,-0.0034630030047652005,0.48007165758788284,0.0034630030047652005
SPATA7,0.0034610514457252763,0.4803191494802831,0.0034610514457252763
AC244517.5,-0.0034597352501015864,0.4804861054126054,0.0034597352501015864
MUSK,0.003459326780768634,0.48053792509565985,0.003459326780768634
LINC01505,-0.00345831582941823,0.480666190604653,0.00345831582941823
AL355483.2,-0.0034564933995413,0.48089746040885606,0.0034564933995413
GDF3,0.00345605902610502,0.4809525921629625,0.00345605902610502
EEF2KMT,0.0034556378044607204,0.4810060579460327,0.0034556378044607204
LINC02435,0.003455629228674048,0.48100714650668885,0.003455629228674048
KIF7,-0.003454625232662335,0.48113459721258267,0.003454625232662335
AC112503.1,-0.003453703056582399,0.4812516776123632,0.003453703056582399
ECI2,-0.0034532282804958076,0.48131196170758617,0.0034532282804958076
AC027796.4,0.0034527366732578935,0.4813743872482765,0.0034527366732578935
GOT1,0.003449678357197488,0.48176283898073424,0.003449678357197488
IQANK1,0.0034496323808583074,0.4817686799619262,0.0034496323808583074
EME1,0.0034491953301309,0.48182420620789823,0.0034491953301309
TMEM61,0.003448706578111888,0.48188630510170716,0.003448706578111888
AL357153.1,-0.003448624558543272,0.48189672660944427,0.003448624558543272
PRSS21,0.0034483543375351984,0.48193106209180714,0.0034483543375351984
LRIG3,-0.003448298108778936,0.48193820693473355,0.003448298108778936
AL139246.1,0.00344779010442479,0.4820027603480539,0.00344779010442479
GHRL,-0.0034476443997685765,0.48202127627928393,0.0034476443997685765
AL358472.4,-0.003446478627466556,0.48216943481789853,0.003446478627466556
AC107031.1,0.0034446218847823708,0.48240546021233677,0.0034446218847823708
AC002116.2,0.003444375513749753,0.4824367831206129,0.003444375513749753
AL163051.1,-0.0034441176641568276,0.4824695665639819,0.0034441176641568276
CTXND1,-0.003443457343913566,0.4825535263421157,0.003443457343913566
AC016708.1,-0.003443064586073278,0.4826034693021476,0.003443064586073278
C2orf83,-0.0034417625994517076,0.48276904958594424,0.0034417625994517076
STPG3-AS1,0.003441315169715788,0.4828259586335101,0.003441315169715788
ZNF490,0.0034403225377730557,0.4829522255186033,0.0034403225377730557
DPP10,-0.0034395435929300533,0.4830513230787822,0.0034395435929300533
AFF3,0.0034387633192817825,0.48315060075935645,0.0034387633192817825
RBPMS-AS1,0.003437755302501069,0.48327887160903404,0.003437755302501069
IGLV6-57,-0.0034370929600307785,0.48336316522143974,0.0034370929600307785
LINC01096,-0.0034366784957636535,0.4834159164497923,0.0034366784957636535
AC022167.2,-0.0034365176031856608,0.48343639500666125,0.0034365176031856608
SPDYE4,0.0034352270901244794,0.4836006697420978,0.0034352270901244794
AC080037.1,-0.003434812626199732,0.4836534349918682,0.003434812626199732
FAM196B,0.0034339516608195733,0.48376305416155985,0.0034339516608195733
GAL3ST2,-0.0034336754952690473,0.4837982187536498,0.0034336754952690473
AC006027.1,0.003433317148258496,0.48384384970674466,0.003433317148258496
AC022915.2,0.0034319593354608653,0.4840167711500051,0.0034319593354608653
AC139100.1,0.0034270577034654433,0.4846412871593274,0.0034270577034654433
PURPL,0.0034269455315277518,0.48465558407361664,0.0034269455315277518
DYDC1,-0.003424302680454059,0.48499249571440106,0.003424302680454059
SCML2,-0.0034231079737926037,0.4851448389885069,0.0034231079737926037
AP003031.1,0.003422564540802974,0.48521414353523595,0.003422564540802974
DDIT4L,-0.003421735635195383,0.48531986501101776,0.003421735635195383
IGLV8-61,0.0034188758801966513,0.4856847037257883,0.0034188758801966513
KRT78,0.0034152120928098418,0.4861523351964139,0.0034152120928098418
ZNF470,0.003414868689110151,0.48619617837656204,0.003414868689110151
NAALAD2,-0.003411794538416946,0.48658875784956424,0.003411794538416946
PIK3C3,0.003411253460574462,0.4866578730521838,0.003411253460574462
MCM10,0.0034103701780222894,0.48677071156679574,0.0034103701780222894
INSL4,0.0034097411839358136,0.4868510735863658,0.0034097411839358136
AC098483.1,-0.0034090329751308352,0.4869415648750197,0.0034090329751308352
STXBP1,-0.003408996796058114,0.48694618789529476,0.003408996796058114
AL138976.2,0.0034085908299721743,0.4869980645223211,0.0034085908299721743
LINC00598,0.0034084322659887803,0.4870183275295664,0.0034084322659887803
LINC02214,0.0034078596448167096,0.4870915069990731,0.0034078596448167096
AL139316.1,0.0034050003594860477,0.48745700494247657,0.0034050003594860477
MTMR7,-0.0034048062427797154,0.4874818239412454,0.0034048062427797154
HORMAD2,-0.003404176294734134,0.4875623713198671,0.003404176294734134
AC100814.1,-0.003404117531115161,0.48756988540971113,0.003404117531115161
TEX28,0.003403505955896158,0.4876480910962726,0.003403505955896158
PTX4,-0.0034029580128212885,0.48771816551943437,0.0034029580128212885
TMEM196,-0.0034025495434883367,0.48777040669412397,0.0034025495434883367
Z99289.3,0.0034021410741553845,0.4878226508881417,0.0034021410741553845
TDRG1,-0.0034007158274933533,0.4880049669526886,0.0034007158274933533
LINC02034,-0.003400098727490626,0.4880839171415613,0.003400098727490626
AP000462.3,-0.0034000445757472277,0.4880908455052658,0.0034000445757472277
AC012510.1,0.0033999308922888025,0.48810539073766135,0.0033999308922888025
VWA5B2,-0.003399462296189342,0.48816534774291753,0.003399462296189342
AL139300.2,-0.0033984729502928414,0.4882919478786709,0.0033984729502928414
AC011509.1,0.0033984648501588187,0.48829298447300495,0.0033984648501588187
SPZ1,0.003398358142194229,0.4883066402679007,0.003398358142194229
AL603910.1,-0.003397334933643794,0.488437594331697,0.003397334933643794
AC022960.1,-0.0033966939963512993,0.48851963353111405,0.0033966939963512993
ADCY10,0.0033953605814161835,0.4886903328309008,0.0033953605814161835
AL359881.2,-0.0033946359702388827,0.4887831085980313,0.0033946359702388827
AL355102.3,-0.003393708766702545,0.4889018371677982,0.003393708766702545
TMEM239,-0.0033923378101645423,0.48907741685326633,0.0033923378101645423
AC021678.2,0.0033894783472025853,0.489443740222092,0.0033894783472025853
CCDC163,-0.0033886880594207317,0.4895450093665856,0.0033886880594207317
C19orf12,-0.003388676135209448,0.4895465374465613,0.003388676135209448
POU3F3,0.0033875779393902766,0.48968728153845353,0.0033875779393902766
ORC6,-0.003387129756651996,0.489744726615687,0.003387129756651996
OR2T8,0.003386962099113618,0.4897662167739183,0.003386962099113618
MIF-AS1,0.0033844675821489054,0.49008602114216604,0.0033844675821489054
AC092667.1,-0.0033839829580330962,0.4901481643992984,0.0033839829580330962
IGLV10-54,0.0033829285683919263,0.4902833832205521,0.0033829285683919263
ODF1,-0.0033817176075077956,0.4904387060626959,0.0033817176075077956
IGKV3D-11,-0.0033817176075077956,0.4904387060626959,0.0033817176075077956
VPS13B,-0.0033815255687389377,0.49046334017816007,0.0033815255687389377
C10orf99,0.003381443499001758,0.4904738680229125,0.003381443499001758
ANKRD20A1,0.0033798267364734246,0.49068128988505577,0.0033798267364734246
SLC16A2,-0.0033788135248866585,0.49081130346287083,0.0033788135248866585
AC234582.2,0.003377173431076229,0.49102179672522406,0.003377173431076229
AL139021.2,-0.0033766077840365815,0.49109440436145846,0.0033766077840365815
AL353616.2,0.0033747832666759722,0.49132864252139374,0.0033747832666759722
TMCC1-AS1,0.0033742916744457685,0.49139176517468663,0.0033742916744457685
AL512625.3,-0.00337260303182315,0.49160862764729374,0.00337260303182315
AL031283.3,-0.0033682381195203866,0.4921694256922795,0.0033682381195203866
AC008080.1,-0.003367060500931799,0.49232078329476314,0.003367060500931799
AC107909.2,-0.0033657873035226765,0.4924844535828602,0.0033657873035226765
AC004492.1,-0.003363761463257616,0.492744936686488,0.003363761463257616
HAPLN1,0.0033637449568579177,0.49274705938717844,0.0033637449568579177
BLM,0.0033622315069697863,0.49294170782110447,0.0033622315069697863
AC007036.1,-0.0033615646516672593,0.49302748676130426,0.0033615646516672593
CYP11A1,0.0033613891354546794,0.49305006509444327,0.0033613891354546794
BX322234.1,-0.0033574576937498426,0.4935559492687718,0.0033574576937498426
AL589986.2,0.003357077149139001,0.49360493116524906,0.003357077149139001
TTLL10-AS1,-0.0033567315711332583,0.4936494145807492,0.0033567315711332583
PTH2R,0.003356499019550701,0.4936793502419029,0.003356499019550701
AC073359.1,0.0033547586315329785,0.4939034159668598,0.0033547586315329785
MYL3,-0.0033543501622000267,0.493956012110378,0.0033543501622000267
NR2F1-AS1,0.0033540768415459836,0.49399120764348226,0.0033540768415459836
LINC01731,0.003353256236350236,0.4940968851332086,0.003353256236350236
ATXN7L1,0.0033518944824985153,0.4942722783991109,0.0033518944824985153
AC016687.2,-0.0033490400608716534,0.49464003461232753,0.0033490400608716534
AC090844.2,-0.0033484577198797053,0.49471507986241925,0.0033484577198797053
AC012594.1,-0.0033473660557060427,0.4948557770828066,0.0033473660557060427
FAM155B,-0.003346876867307637,0.49491883220819544,0.003346876867307637
AC009171.2,-0.0033465674034430216,0.4949587235207652,0.0033465674034430216
SIX4,0.0033464551047612703,0.4949731997611174,0.0033464551047612703
PRMT7,-0.0033437217173273815,0.49532562604493535,0.0033437217173273815
AC133065.1,0.0033428704139015723,0.4954354152721696,0.0033428704139015723
AL136985.2,0.0033419557837681036,0.4955533859724903,0.0033419557837681036
JMJD7-PLA2G4B,-0.0033419081208662365,0.4955595340335677,0.0033419081208662365
AC009511.2,-0.0033406054255066446,0.4957275851120978,0.0033406054255066446
AC110597.1,-0.0033391001822992267,0.4959218032622603,0.0033391001822992267
AL590822.2,-0.003338707760582249,0.4959724432268552,0.003338707760582249
RSPO1,0.0033384245977422003,0.49600898562008944,0.0033384245977422003
C3orf22,0.003338419858214907,0.49600959727213867,0.003338419858214907
OR5B2,-0.003337070954876746,0.4961836941715081,0.003337070954876746
FGF20,0.0033369679499252653,0.49619698989773375,0.0033369679499252653
AP000462.1,-0.0033367859808830997,0.49622047865597185,0.0033367859808830997
AP002340.1,-0.0033367850368088282,0.496220600519633,0.0033367850368088282
AC016745.1,-0.0033345954540232882,0.4965032807382618,0.0033345954540232882
AL356270.1,-0.0033301300504257245,0.49708004070906464,0.0033301300504257245
ANXA8,0.0033298420022229197,0.49711725781110705,0.0033298420022229197
B4GALNT2,0.0033274240835793455,0.4974297221173909,0.0033274240835793455
EFCAB9,0.0033273385226174606,0.4974407809586111,0.0033273385226174606
BX323043.1,-0.003325080785746353,0.49773264304358256,0.003325080785746353
GTF3C1,-0.0033245922360701043,0.4977958108148417,0.0033245922360701043
AC027306.1,0.0033220810848968354,0.498120561232249,0.0033220810848968354
AL034380.1,-0.0033202087776475113,0.4983627675564324,0.0033202087776475113
ZNF426-DT,-0.003318807820466449,0.49854403982092854,0.003318807820466449
ZNF480,0.003318676080473555,0.49856108768881247,0.003318676080473555
DNALI1,-0.0033185307572563306,0.4985798936589413,0.0033185307572563306
AF015262.1,-0.00331840486090027,0.4985961859449468,0.00331840486090027
RIMKLB,0.0033168690015204336,0.49879496476431007,0.0033168690015204336
CACNA1G,0.00331610055533773,0.4988944368283561,0.00331610055533773
OTOR,-0.0033158842947628147,0.4989224327334322,0.0033158842947628147
AC116914.2,-0.003314905624556295,0.4990491364348326,0.003314905624556295
PARM1,0.0033148719540420208,0.4990534958977634,0.0033148719540420208
AC008735.4,0.0033133843871481815,0.49924611762474624,0.0033133843871481815
AC108063.1,0.0033099659282339123,0.49968891586921704,0.0033099659282339123
FOXD4,-0.003308821306199611,0.499837227099425,0.003308821306199611
PACSIN3,0.003307701245592144,0.49998237846383775,0.003307701245592144
ZNF696,-0.003307205839724853,0.5000465864424697,0.003307205839724853
AC107068.2,-0.003306731947445325,0.500108010207274,0.003306731947445325
LINC01426,0.0033066819782813384,0.5001144872166312,0.0033066819782813384
BTRC,-0.0033048295710763026,0.5003546278741178,0.0033048295710763026
ZFP28,-0.0033043231516792764,0.5004202892480004,0.0033043231516792764
AC009542.1,-0.003303471012810984,0.5005307862622546,0.003303471012810984
ZNF501,-0.0033030325234062055,0.5005876503101799,0.0033030325234062055
AC244517.7,-0.003301479847817232,0.5007890314408326,0.003301479847817232
GGPS1,0.0032998621265648864,0.5009988946232703,0.0032998621265648864
TMEM246,-0.003298442007209758,0.5011831617779047,0.003298442007209758
GPD1,-0.0032976182201754954,0.501290068465017,0.0032976182201754954
PARP14,0.0032973577956084033,0.5013238674887447,0.0032973577956084033
AC084782.3,0.003295215693678339,0.501601924505537,0.003295215693678339
AC006206.1,0.0032951221089220183,0.5016140742005231,0.0032951221089220183
SHISA9,0.003294106711019567,0.5017459088343693,0.003294106711019567
PTN,-0.003293062060929036,0.5018815605770522,0.003293062060929036
TBC1D22A-AS1,-0.0032918616311985935,0.502037464854769,0.0032918616311985935
C2orf71,0.00329140224324081,0.5020971340576358,0.00329140224324081
AC234778.2,-0.0032910374155925,0.5021445236387052,0.0032910374155925
EPHA10,-0.0032907674551360235,0.5021795918927345,0.0032907674551360235
AC008429.3,0.003290118258313227,0.5022639288031957,0.003290118258313227
LINC01490,0.0032873611915959344,0.5026221817359333,0.0032873611915959344
AC093331.2,0.0032873611915959344,0.5026221817359333,0.0032873611915959344
FNDC8,0.0032872772134127956,0.5026330959710963,0.0032872772134127956
AC005363.2,0.003286933117381115,0.5026778177636755,0.003286933117381115
SERINC4,-0.003283677736371283,0.5031010202100514,0.003283677736371283
AC010198.1,0.0032825050304888456,0.5032535191300789,0.0032825050304888456
VHLL,-0.0032818063568060044,0.5033443864082912,0.0032818063568060044
AL021707.4,-0.0032815998763664773,0.503371242256597,0.0032815998763664773
LINC01605,0.003281234151601658,0.5034188120520271,0.003281234151601658
RNF38,0.0032800171430275482,0.503577125367096,0.0032800171430275482
AC009035.1,-0.0032800087436028022,0.5035782180889937,0.0032800087436028022
AC020978.2,0.0032799111683709647,0.5035909122158297,0.0032799111683709647
AC068633.1,-0.003278374866270995,0.5037908009185889,0.003278374866270995
AC016705.2,0.0032781515038937717,0.5038198661473638,0.0032781515038937717
KHNYN,0.0032775846029405075,0.5038936386134738,0.0032775846029405075
AP001972.3,-0.003277472829360795,0.5039081847065121,0.003277472829360795
IGHV1-14,0.003276872000028821,0.5039863797842417,0.003276872000028821
GPR62,-0.003275051097774789,0.5042234006456627,0.003275051097774789
PKDREJ,0.0032739095469101476,0.504372022549229,0.0032739095469101476
AC011466.3,0.0032737821539899287,0.5043886096453668,0.0032737821539899287
LZTFL1,-0.003273649259337273,0.5044059133968699,0.003273649259337273
AL162430.2,-0.003273111215015328,0.50447597347998,0.003273111215015328
AC103876.1,-0.0032727865097325823,0.5045182566412227,0.0032727865097325823
