gene,correlation,pvalue,abs_corr
SLC26A4,0.001410410473357592,0.773641486763488,0.001410410473357592
BICDL2,-0.0014092437519506085,0.7738236352379878,0.0014092437519506085
NXPH4,0.0014092325817778482,0.7738253791848771,0.0014092325817778482
SOD2.1,-0.0014089344145432887,0.7738719310641637,0.0014089344145432887
CREB3L4,0.00140872436814618,0.7739047254123177,0.00140872436814618
TRAV1-1,-0.0014072771751357717,0.7741306852724481,0.0014072771751357717
AC002429.2,-0.0014070099294933407,0.7741724142040216,0.0014070099294933407
AL137145.2,-0.0014067520558753658,0.7742126803642772,0.0014067520558753658
LINC00970,0.0014065508611171,0.7742440967193973,0.0014065508611171
NOX1,-0.001405077854325179,0.7744741164773506,0.001405077854325179
AC010536.3,0.0014041923890180522,0.7746123972729766,0.0014041923890180522
MSH4,0.0014036928323323617,0.774690414885866,0.0014036928323323617
AL121761.1,-0.0014026440811716126,0.7748542096288886,0.0014026440811716126
THBS2,0.0014019233132648037,0.7749667855110096,0.0014019233132648037
AC120024.1,0.0014016187045912318,0.7750143633995655,0.0014016187045912318
ZNF653,0.001401067950796049,0.7751003896952948,0.001401067950796049
TOM1L2,-0.0013996350513227093,0.7753242177589263,0.0013996350513227093
LINC01257,-0.0013989533168462236,0.7754307155995466,0.0013989533168462236
KCNE1B,-0.0013984235362772186,0.7755134787233615,0.0013984235362772186
AP000253.1,-0.0013975851814553046,0.775644452994422,0.0013975851814553046
MIA,-0.0013971085396103926,0.7757189205137175,0.0013971085396103926
RTL3,-0.0013962733922117062,0.7758494036539043,0.0013962733922117062
AC007686.2,-0.0013956134716698436,0.7759525138860605,0.0013956134716698436
ERAS,-0.0013953573589975052,0.7759925316418912,0.0013953573589975052
PLEKHH3,0.0013938182858246767,0.7762330252523486,0.0013938182858246767
AC099062.1,0.001393521177775039,0.7762794534483218,0.001393521177775039
XIAP-AS1,0.0013930285956722664,0.7763564295574185,0.0013930285956722664
AC009021.2,0.0013929886205611445,0.7763626765890631,0.0013929886205611445
AP000350.5,-0.0013927080075185664,0.776406529245965,0.0013927080075185664
LINC02547,-0.0013902719617598501,0.7767872509597984,0.0013902719617598501
EPHA3,0.0013887137014984789,0.7770308145426554,0.0013887137014984789
ARMCX4,0.0013877320209471533,0.777184267195104,0.0013877320209471533
LINC01191,0.0013877212975487653,0.7771859434848638,0.0013877212975487653
RASIP1,0.0013869830656349329,0.7773013469502477,0.0013869830656349329
RSPH10B2,-0.001386795302122684,0.7773306997028003,0.001386795302122684
UBE2L5,0.001386379911270149,0.7773956381820563,0.001386379911270149
AC112503.1,-0.0013861991894137007,0.7774238911012594,0.0013861991894137007
AC092376.1,-0.0013851004032579186,0.7775956747563757,0.0013851004032579186
LRRC26,-0.0013842812445841058,0.7777237486709152,0.0013842812445841058
AC025262.1,0.0013838373717658583,0.7777931498723815,0.0013838373717658583
ZNF93,-0.0013817660455746287,0.778117033020417,0.0013817660455746287
AC139792.1,0.0013815835856133918,0.778145565240554,0.0013815835856133918
LINC02056,0.0013814251584469178,0.7781703395692464,0.0013814251584469178
AC002511.1,-0.0013809820412437408,0.7782396340036888,0.0013809820412437408
MFNG,0.0013805127549819463,0.7783130226642809,0.0013805127549819463
AL139317.3,0.001379618767366344,0.7784528331085526,0.001379618767366344
AL121787.1,-0.0013792491934235165,0.7785106327573027,0.0013792491934235165
BX649601.1,0.001378757171518494,0.7785875846000492,0.001378757171518494
GDF5,0.0013786708194239022,0.7786010902243323,0.0013786708194239022
ROPN1L-AS1,-0.0013780889436543944,0.7786920983935169,0.0013780889436543944
THY1,0.0013772085557665183,0.7788298010627515,0.0013772085557665183
PRDM13,-0.0013768769890679445,0.7788816636619109,0.0013768769890679445
PCAT14,0.0013761432644950407,0.7789964340051576,0.0013761432644950407
AC018904.1,0.0013756042952693301,0.7790807434831003,0.0013756042952693301
AL133353.1,-0.0013753464750859382,0.7791210745065098,0.0013753464750859382
AC004253.1,-0.001375088497955529,0.7791614306765001,0.001375088497955529
ARF4-AS1,0.0013715909490495377,0.779708621903585,0.0013715909490495377
RGPD8,-0.0013713199072743626,0.7797510309271078,0.0013713199072743626
AP001972.3,-0.0013693323162611132,0.7800620428371359,0.0013693323162611132
AC006213.3,0.001369259819796833,0.78007338751859,0.001369259819796833
AC084816.1,0.00136655564305174,0.7804965867424105,0.00136655564305174
LINC01798,0.00136655564305174,0.7804965867424105,0.00136655564305174
LINC01229,0.0013656058195503148,0.7806452480017325,0.0013656058195503148
LINC00686,0.0013652577274980828,0.7806997315032204,0.0013652577274980828
OR5H1,0.0013636918590118154,0.7809448351511773,0.0013636918590118154
CLDN20,0.0013636918590118154,0.7809448351511773,0.0013636918590118154
AC122685.1,0.0013596606689218094,0.7815759329253482,0.0013596606689218094
JAG1,0.0013594300307749414,0.781612044537894,0.0013594300307749414
AC010327.3,0.0013593332448095876,0.7816271987076392,0.0013593332448095876
AL358472.5,0.0013581025314759235,0.7818199036960016,0.0013581025314759235
FRG1-DT,-0.0013568466075721986,0.7820165699616721,0.0013568466075721986
TTC23,0.0013563258860782165,0.7820981143014208,0.0013563258860782165
AL732314.6,-0.0013558041529463083,0.7821798194642908,0.0013558041529463083
PRKN,-0.0013552374685565293,0.7822685668681473,0.0013552374685565293
SERPINA10,0.0013551850783226906,0.7822767717498079,0.0013551850783226906
AC117395.1,-0.0013549144479563353,0.7823191558007261,0.0013549144479563353
AL034380.1,0.0013538357834656923,0.7824880943747025,0.0013538357834656923
AP001434.1,0.0013536788700887412,0.7825126707323653,0.0013536788700887412
AC106782.6,0.0013527994915902312,0.7826504062853404,0.0013527994915902312
SOX8,-0.001352357785158249,0.7827195925807545,0.001352357785158249
AC254562.2,0.001352067681759642,0.7827650336044797,0.001352067681759642
AC013403.2,-0.001351660206976287,0.7828288606209177,0.001351660206976287
LGI1,-0.0013513787609418038,0.7828729472962459,0.0013513787609418038
TRAV36DV7,0.0013497025377011158,0.7831355311109148,0.0013497025377011158
HOXB4,0.0013489192431187214,0.7832582442878233,0.0013489192431187214
BX248123.1,0.0013485543107426905,0.7833154174823327,0.0013485543107426905
SRRM3,-0.0013480701305289605,0.7833912747928822,0.0013480701305289605
MUC4,0.001347281671544305,0.7835148083650554,0.001347281671544305
LINC00854,-0.0013465712418512198,0.7836261211973976,0.0013465712418512198
SFRP5,-0.0013456757598892205,0.7837664350328677,0.0013456757598892205
KLHL6-AS1,0.001344994968669567,0.7838731134969477,0.001344994968669567
AC106028.4,0.0013445964670408597,0.7839355596972556,0.0013445964670408597
AC132938.1,-0.0013437879087610381,0.7840622670739581,0.0013437879087610381
RDH16,0.0013437678643691588,0.7840654082589357,0.0013437678643691588
AC005304.1,-0.0013435689617708033,0.7840965787568731,0.0013435689617708033
CASR,-0.0013434913803283654,0.7841087368226278,0.0013434913803283654
PDXP,0.001343291234620083,0.7841401026168516,0.001343291234620083
AC090049.1,0.0013394787727257298,0.7847376387144374,0.0013394787727257298
LINC01152,0.0013388338867402658,0.7848387257654892,0.0013388338867402658
TMEM44,0.0013381045074799254,0.7849530616647447,0.0013381045074799254
KLK11,0.0013361505951340932,0.7852593755544485,0.0013361505951340932
OSMR,0.001336144464723186,0.785260336668347,0.001336144464723186
PCDHGC4,0.001335449137924588,0.7853693507754004,0.001335449137924588
LINC02197,-0.00133427832940582,0.7855529209445288,0.00133427832940582
HEPN1,-0.0013335337198678895,0.7856696739069148,0.0013335337198678895
AC091965.1,0.0013324663223644503,0.7858370476442834,0.0013324663223644503
AC100814.1,-0.001332092818458138,0.7858956174278048,0.001332092818458138
FGFR4,-0.0013317380401230122,0.7859512519448045,0.0013317380401230122
RAD21L1,0.0013290416402464546,0.7863741232331749,0.0013290416402464546
AC073842.1,0.001328443186592616,0.7864679861367115,0.001328443186592616
AL031666.2,0.0013281441239931027,0.7865148929935405,0.0013281441239931027
AL596223.1,0.0013271822439657993,0.7866657655519982,0.0013271822439657993
LINC02458,-0.001326180292425,0.7868229319137504,0.001326180292425
AL358975.1,0.001326004153132884,0.7868505620635441,0.001326004153132884
ENO1,0.0013257964264583194,0.7868831475236473,0.0013257964264583194
AC016597.1,-0.0013243586931708086,0.7871086906569551,0.0013243586931708086
AC106820.2,-0.0013240733785861974,0.7871534512533795,0.0013240733785861974
AL390719.2,0.0013234372792312922,0.7872532460420825,0.0013234372792312922
AC093797.1,0.0013231414648000542,0.7872996562380704,0.0013231414648000542
CLN3,-0.001323084930003112,0.7873085260434743,0.001323084930003112
AC253536.6,0.0013217722767454828,0.7875144773865739,0.0013217722767454828
LINC01771,0.001321457453656533,0.7875638743909641,0.001321457453656533
PRR29-AS1,0.0013211173929420304,0.7876172322400039,0.0013211173929420304
WIPF3,-0.0013208510761311518,0.787659019862847,0.0013208510761311518
SALL4,-0.001319185456180958,0.7879203852256877,0.001319185456180958
PMEL,-0.0013187918674040248,0.7879821497870322,0.0013187918674040248
PROSER2,0.001318454264480882,0.7880351297390775,0.001318454264480882
KRTAP4-12,0.0013169893902411117,0.7882650234852318,0.0013169893902411117
PM20D1,0.0013169166176056216,0.7882764447239955,0.0013169166176056216
AC079171.1,0.0013150837718601744,0.7885641141278854,0.0013150837718601744
TRAV27,-0.0013145469475162807,0.7886483754187125,0.0013145469475162807
ADIPOQ-AS1,0.0013135041377321452,0.7888120645149859,0.0013135041377321452
MFAP2,0.0013131156089844062,0.7888730539754106,0.0013131156089844062
NKAPL,-0.0013127005826219541,0.7889382043391043,0.0013127005826219541
AC073342.1,0.0013123925158442388,0.7889865652639599,0.0013123925158442388
PDPN,0.0013119765077612882,0.7890518723161353,0.0013119765077612882
AC073321.1,0.0013117996716977805,0.7890796333844223,0.0013117996716977805
AC139749.1,-0.0013111087836609136,0.7891880968022176,0.0013111087836609136
HEATR9,0.0013110342958870765,0.7891997909794162,0.0013110342958870765
AC005005.3,-0.0013104624470019835,0.7892895697397759,0.0013104624470019835
AC112907.1,-0.0013096822662663563,0.7894120605608942,0.0013096822662663563
PIH1D2,-0.001309412845468678,0.7894543616798244,0.001309412845468678
HSD17B3,-0.0013076196693197098,0.7897359198079617,0.0013076196693197098
AC127537.1,0.0013065345795469547,0.7899063100722117,0.0013065345795469547
TLX1,0.0013059123267368045,0.7900040261704984,0.0013059123267368045
CHKA,-0.00130521386130438,0.7901137143281461,0.00130521386130438
MTTP,-0.0013048943487314053,0.7901638924932055,0.0013048943487314053
CAMK2B,-0.0013044454435769156,0.7902343927127069,0.0013044454435769156
CCDC74B,-0.0013042517403404296,0.7902648141916679,0.0013042517403404296
SEC23A,0.001303906884137526,0.7903189753359079,0.001303906884137526
AL137186.1,0.0013035961910543197,0.7903677718830402,0.0013035961910543197
AC027601.4,-0.0013030814225178193,0.7904486217328678,0.0013030814225178193
EPHA10,-0.0013006086577942969,0.7908370270395183,0.0013006086577942969
RND2,0.001300536452480832,0.7908483693471554,0.001300536452480832
AP000320.1,-0.001300033753782023,0.7909273365539278,0.001300033753782023
KRT36,0.0012990161764400469,0.7910871908408129,0.0012990161764400469
AC004803.1,-0.0012987620529012669,0.7911271132437099,0.0012987620529012669
MRGPRD,0.0012986097089829637,0.7911510464931513,0.0012986097089829637
OSM,0.0012985183424623903,0.7911654002799056,0.0012985183424623903
CLEC4E,-0.0012983199261884292,0.7911965719514156,0.0012983199261884292
KCNN3,-0.0012982600609278028,0.7912059769927107,0.0012982600609278028
AC007879.3,0.0012968619610264995,0.7914256320060691,0.0012968619610264995
AC093525.1,-0.0012965485714609348,0.7914748708099766,0.0012965485714609348
LIN28A,0.001296376331230228,0.7915019330191463,0.001296376331230228
SKIDA1,0.0012961375233490583,0.7915394546852854,0.0012961375233490583
ZNF559-ZNF177,0.001295607244371318,0.7916227742265906,0.001295607244371318
AC007603.1,0.001295535466517791,0.7916340524312462,0.001295535466517791
ARHGAP33,0.001294786034279284,0.7917518107185451,0.001294786034279284
MGAM2,-0.0012947092002568315,0.7917638839170522,0.0012947092002568315
LINC01411,0.0012942255015375445,0.7918398903342261,0.0012942255015375445
AL139241.1,0.0012940906006208939,0.7918610884594872,0.0012940906006208939
TRBV25-1,-0.0012938413772576203,0.7919002514452149,0.0012938413772576203
AC024581.1,0.00129186170820104,0.7922113554955104,0.00129186170820104
TEX29,0.0012905007938714917,0.7924252417284587,0.0012905007938714917
IMPG2,0.00128791704085173,0.7928313566941123,0.00128791704085173
ALG1L2,-0.0012873066835524696,0.792927301021737,0.0012873066835524696
ADIRF,0.0012872506876731196,0.7929361033787061,0.0012872506876731196
AC114341.1,0.0012870808065758058,0.7929628082562414,0.0012870808065758058
LINC01952,0.0012869592820977046,0.7929819117448826,0.0012869592820977046
NPC1,0.0012846590739128293,0.7933435248749293,0.0012846590739128293
ADAMTS9,-0.0012844841383419868,0.7933710281175821,0.0012844841383419868
AC009097.1,-0.0012842087758159306,0.7934143209333849,0.0012842087758159306
AC051619.4,-0.0012833862662288364,0.7935436406351687,0.0012833862662288364
AC092647.5,0.001283151234886305,0.7935805946615242,0.001283151234886305
C15orf59,0.0012824594592255878,0.7936893653801427,0.0012824594592255878
HORMAD2,0.0012817472753512374,0.7938013491578023,0.0012817472753512374
NEDD8-MDP1,-0.0012814968891479415,0.7938407208892951,0.0012814968891479415
AC010522.1,-0.001281445955633129,0.7938487299438814,0.001281445955633129
AC005288.1,0.001280524080010159,0.7939936942869201,0.001280524080010159
LMOD1,-0.0012787850024799524,0.7942671824698101,0.0012787850024799524
CADPS,0.001277170356290201,0.7945211251626427,0.001277170356290201
SMOC1,-0.0012769561171588114,0.7945548211546422,0.0012769561171588114
AC107294.3,-0.0012769561171588114,0.7945548211546422,0.0012769561171588114
AC006946.2,0.0012764639551504939,0.7946322309069895,0.0012764639551504939
PPME1,-0.0012755577058450986,0.7947747757123104,0.0012755577058450986
RAD51AP1,-0.0012753994821331819,0.7947996635714493,0.0012753994821331819
RBX1,-0.0012744967559258477,0.7949416622288173,0.0012744967559258477
VWDE,-0.0012744530411723926,0.7949485387235541,0.0012744530411723926
AC120349.1,0.001274072427072578,0.7950084114226583,0.001274072427072578
AL008719.1,0.00127367068711224,0.7950716086459593,0.00127367068711224
POT1,0.001273452698333629,0.795105900757722,0.001273452698333629
CA14,-0.0012732960271705327,0.7951305471563379,0.0012732960271705327
AL110118.2,0.001271995926425044,0.7953350776903032,0.001271995926425044
AL391415.1,-0.0012701125055025477,0.7956314005081104,0.0012701125055025477
AC012213.3,0.0012696844377377853,0.7956987534777504,0.0012696844377377853
AC211433.2,0.0012696276646123389,0.7957076863800997,0.0012696276646123389
C16orf46,0.001269591817985511,0.7957133266403,0.001269591817985511
CNST,0.0012688020610679617,0.7958375930486932,0.0012688020610679617
SLC25A52,0.001268761904330077,0.7958439117560729,0.001268761904330077
CSRNP2,-0.0012687369356667966,0.795847840609767,0.0012687369356667966
SENP3-EIF4A1,-0.0012687117593552398,0.7958518021424444,0.0012687117593552398
AC117505.1,0.0012681227295671903,0.7959444884181636,0.0012681227295671903
TSPOAP1,0.0012672005007771884,0.7960896107182305,0.0012672005007771884
OBSCN-AS1,-0.0012670562095838211,0.7961123170776693,0.0012670562095838211
AC008758.6,-0.0012669789946555597,0.7961244680628083,0.0012669789946555597
LRRC43,-0.0012657293450638477,0.7963211269803099,0.0012657293450638477
NT5DC4,0.0012656012889413408,0.796341280063172,0.0012656012889413408
KRT15,0.001264458488350391,0.7965211365553353,0.001264458488350391
DCLK3,-0.0012637488504842042,0.7966328263768051,0.0012637488504842042
MEGF6,-0.0012633636910074212,0.7966934483261718,0.0012633636910074212
AC008753.3,0.0012627022123801982,0.7967975642278845,0.0012627022123801982
AL358852.1,-0.0012610661576874745,0.7970550927025253,0.0012610661576874745
TMEM114,-0.0012594829774775576,0.7973043193341791,0.0012594829774775576
AC008770.2,0.0012584415174753509,0.7974682788186876,0.0012584415174753509
AL096701.3,0.0012568847168842555,0.797713386238086,0.0012568847168842555
AC073333.1,0.0012567143772299464,0.7977402062421952,0.0012567143772299464
AL132780.1,0.001255567469280937,0.7979207932845427,0.001255567469280937
AL020995.1,0.0012555519512625595,0.7979232367571065,0.0012555519512625595
CCL8,-0.0012553006827243727,0.7979628018639362,0.0012553006827243727
AL645608.2,0.001254169500089421,0.7981409259403349,0.001254169500089421
AL162274.1,0.0012538614944379578,0.7981894285250719,0.0012538614944379578
LINC01348,-0.0012538081548131945,0.7981978281568005,0.0012538081548131945
AC011676.4,-0.0012534790866033738,0.7982496485312577,0.0012534790866033738
DHRS2,-0.001253176044712008,0.7982973711690692,0.001253176044712008
AC005828.5,-0.0012525700980227244,0.7983927971152689,0.0012525700980227244
C9orf43,-0.0012525097476601538,0.7984023014008774,0.0012525097476601538
TRBV10-3,0.0012518017410346842,0.7985138041577335,0.0012518017410346842
CXCL17,0.0012511101663936096,0.7986227230368742,0.0012511101663936096
C17orf97,0.0012499515678754951,0.7988052041708775,0.0012499515678754951
AC092611.1,0.0012497941420428042,0.7988299998415157,0.0012497941420428042
AL121928.1,0.0012492277946227444,0.7989192052021582,0.0012492277946227444
HPSE2,0.0012491046090321975,0.7989386085073913,0.0012491046090321975
AC073655.1,0.0012485148387499278,0.7990315065859539,0.0012485148387499278
AC011484.1,-0.0012482453406699365,0.7990739577114968,0.0012482453406699365
CENPO,-0.0012480515318257256,0.7991044866952562,0.0012480515318257256
PRSS53,0.0012480307737789147,0.7991077565439834,0.0012480307737789147
MIR1-1HG-AS1,-0.001246867559967018,0.7992909939196755,0.001246867559967018
AC092723.4,0.0012468550836439078,0.7992929593351327,0.0012468550836439078
AP001029.2,0.0012463352450000668,0.7993748514915172,0.0012463352450000668
ALDOA,0.0012455954427210351,0.7994913991589669,0.0012455954427210351
AMN1,-0.0012451011925703557,0.7995692652928689,0.0012451011925703557
LCN10,0.0012435709194908047,0.7998103632304221,0.0012435709194908047
CIRBP-AS1,0.0012417880449070574,0.8000912831605503,0.0012417880449070574
WASIR1,-0.0012416953210928842,0.8001058939635843,0.0012416953210928842
IRS2,-0.0012394395504541516,0.8004613648639379,0.0012394395504541516
AC008440.3,0.001237255504348425,0.8008055725841687,0.001237255504348425
DDX43,-0.0012362232320857203,0.8009682731286307,0.0012362232320857203
LINC02363,0.0012356345121741763,0.8010610674862596,0.0012356345121741763
AL356270.1,-0.001235186086554276,0.8011317504635451,0.001235186086554276
LINC02241,0.0012348834370797133,0.801179456432234,0.0012348834370797133
SLC13A4,0.0012342278603688786,0.8012827960843723,0.0012342278603688786
SLFN12L,-0.0012342261791094147,0.8012830611085808,0.0012342261791094147
SLC26A3,-0.0012322309480128062,0.8015975941340427,0.0012322309480128062
MTFR2,-0.0012321865818228936,0.801604588492518,0.0012321865818228936
PTGFR,-0.0012318536481077376,0.8016570762149069,0.0012318536481077376
SLC5A4,-0.00123115006938522,0.8017679998710963,0.00123115006938522
Z82186.1,-0.001230856260888375,0.8018143218302441,0.001230856260888375
AC005606.2,0.0012301747472796552,0.8019217722061444,0.0012301747472796552
LINC01482,0.0012295925427595852,0.8020135680497569,0.0012295925427595852
ZNF681,0.0012293970276073087,0.80204439542159,0.0012293970276073087
NR2E3,0.0012290250068506827,0.8021030537323361,0.0012290250068506827
USP32,0.0012287839326912743,0.8021410656557424,0.0012287839326912743
BSN,-0.0012255400822420175,0.8026525927523465,0.0012255400822420175
CDON,-0.0012249705230040328,0.8027424160408236,0.0012249705230040328
AC008758.4,-0.001224569496760664,0.8028056621161042,0.001224569496760664
MS4A12,0.0012242327291823044,0.80285877491876,0.0012242327291823044
CERCAM,0.0012236856748632592,0.8029450547258927,0.0012236856748632592
AC104041.1,-0.0012236284167463334,0.8029540854474866,0.0012236284167463334
COL28A1,-0.0012233419861566197,0.8029992615319739,0.0012233419861566197
URAD,-0.0012233390807604213,0.8029997197769898,0.0012233390807604213
CXXC4-AS1,-0.001222495228005576,0.8031328168209748,0.001222495228005576
ARSE,0.0012224467746217958,0.8031404593254438,0.0012224467746217958
AL645634.2,-0.0012205578878629886,0.8034384062356987,0.0012205578878629886
GSS,0.0012194406318512057,0.8036146520462177,0.0012194406318512057
AL354919.1,0.0012192249547373288,0.8036486760051931,0.0012192249547373288
LINC01659,-0.001218798036636482,0.8037160252027443,0.001218798036636482
AL590096.1,-0.0012173124193463627,0.8039504026631065,0.0012173124193463627
AL162724.2,-0.0012164244146569316,0.8040905065722093,0.0012164244146569316
AC005014.2,0.0012162089412816486,0.8041245035828406,0.0012162089412816486
DDI1,0.0012149528258047256,0.804322698649174,0.0012149528258047256
C9orf24,-0.0012148197919449304,0.8043436900155558,0.0012148197919449304
AC006064.1,0.0012147885350857154,0.8043486220449468,0.0012147885350857154
AL390294.1,0.0012138386501496753,0.8044985083933625,0.0012138386501496753
ALDOB,0.0012130617865123315,0.8046210983241352,0.0012130617865123315
AC104964.2,0.001212727583450344,0.8046738374105129,0.001212727583450344
AC090518.1,-0.0012120424583733317,0.8047819567048278,0.0012120424583733317
UBE2Q2L,0.0012116274552253308,0.8048474499892835,0.0012116274552253308
AC068946.1,0.001211089985510359,0.804932272241105,0.001211089985510359
AL136528.2,-0.001210686515039337,0.8049959485447966,0.001210686515039337
PLAT,0.001210636677972739,0.805003813993771,0.001210636677972739
HINFP,0.001210136683092792,0.8050827259142663,0.001210136683092792
FBXO16,0.001208504130727921,0.8053403980586351,0.001208504130727921
NRN1L,0.0012080652265613735,0.8054096756319813,0.0012080652265613735
TRAF3IP2,0.0012075107599105507,0.805497196018893,0.0012075107599105507
SRSF8,0.001207196102998093,0.8055468644626707,0.001207196102998093
CASC11,-0.001206913173589844,0.8055915254048933,0.001206913173589844
ZNF705E,-0.0012064834824137539,0.805659354182622,0.0012064834824137539
AL162293.1,-0.001206149148377422,0.8057121313978296,0.001206149148377422
IGKV3D-15,-0.0012043579897345969,0.8059948947178388,0.0012043579897345969
LINC00487,0.0012033794009511365,0.8061493914793121,0.0012033794009511365
PAPPA-AS1,-0.0012027628635086387,0.8062467325093992,0.0012027628635086387
MTMR7,-0.0012016763555745655,0.8064182813853766,0.0012016763555745655
ERVH-1,0.0012010846950256421,0.8065117026622027,0.0012010846950256421
AC018554.3,0.001200685177689553,0.806574786712021,0.001200685177689553
AC137810.1,-0.0011994335333705584,0.8067724303169679,0.0011994335333705584
AL137246.1,0.001198665738666837,0.806893676708019,0.001198665738666837
AC007785.3,-0.0011985719583084355,0.8069084863624111,0.0011985719583084355
OSBPL5,-0.001197393277011342,0.8070946278563706,0.001197393277011342
PNPLA1,-0.0011971350919883622,0.8071354028017516,0.0011971350919883622
DACT3-AS1,0.0011966500175570696,0.8072120116193425,0.0011966500175570696
BAIAP2L2,0.0011964546072113825,0.8072428737057322,0.0011964546072113825
IZUMO2,0.001195347373620504,0.8074177500444198,0.001195347373620504
ADH6,-0.0011946995108723462,0.8075200778720377,0.0011946995108723462
AL139039.3,-0.001193830785734585,0.8076572953691911,0.001193830785734585
KRTAP5-1,0.0011934194556176068,0.8077222681439813,0.0011934194556176068
AC104184.1,0.0011928563937004118,0.8078112102809867,0.0011928563937004118
AL355490.2,-0.0011924211023255449,0.8078799712868083,0.0011924211023255449
LRP4,0.0011916459901855456,0.8080024159128857,0.0011916459901855456
TDO2,0.001190782583257901,0.8081388140219394,0.001190782583257901
NPHP3-AS1,-0.0011901842401703627,0.8082333416623309,0.0011901842401703627
AP001781.2,-0.0011899141537864853,0.8082760114579863,0.0011899141537864853
AC226118.1,0.0011891522423233111,0.8083963856728039,0.0011891522423233111
CNTN4-AS1,-0.0011888650589692408,0.8084417588811392,0.0011888650589692408
SPATA9,-0.0011882817285412226,0.8085339234935474,0.0011882817285412226
AL713866.1,-0.001186308359917694,0.8088457300270216,0.001186308359917694
AC004477.3,0.001186103147398068,0.8088781568345156,0.001186103147398068
CYP24A1,0.001185811070224548,0.8089243101902885,0.001185811070224548
AL450322.2,-0.0011856625984167338,0.8089477716149464,0.0011856625984167338
AC069209.1,0.0011850642349609782,0.8090423263844424,0.0011850642349609782
AL162742.1,0.0011848389647776205,0.8090779248194243,0.0011848389647776205
SLCO1A2,-0.0011842574627753857,0.8091698187944152,0.0011842574627753857
LINC00200,-0.0011840755680648332,0.8091985639098993,0.0011840755680648332
SLC5A5,0.0011828326697084948,0.8093949880363829,0.0011828326697084948
FNDC3B,0.0011813352392111617,0.809631653647428,0.0011813352392111617
PACSIN3,-0.0011812524789525073,0.8096447342329577,0.0011812524789525073
HNF1A,-0.0011807148847602397,0.8097297044113225,0.0011807148847602397
GSDMA,-0.001180613481614314,0.8097457320743768,0.001180613481614314
ALG13-AS1,0.0011803577415556207,0.8097861544043294,0.0011803577415556207
AC022079.2,-0.0011800629010915071,0.8098327575826595,0.0011800629010915071
AC092718.5,-0.0011788625589126275,0.8100224934537026,0.0011788625589126275
FAM181A-AS1,-0.0011777860297458715,0.8101926679275929,0.0011777860297458715
ANKUB1,0.0011772030041713756,0.8102848345926126,0.0011772030041713756
CBY3,0.001177043349142684,0.8103100738611952,0.001177043349142684
CELA2B,-0.001176081563711507,0.8104621231081472,0.001176081563711507
LINC01149,-0.0011755254364364655,0.8105500448728182,0.0011755254364364655
ZNF554,0.0011752359064015208,0.8105958194983881,0.0011752359064015208
FAM129A,-0.0011751588193070735,0.8106080070577815,0.0011751588193070735
MCF2L-AS1,-0.0011742913329091313,0.8107451608320579,0.0011742913329091313
G6PC,-0.0011739509811685516,0.8107989736673173,0.0011739509811685516
TAB3-AS2,-0.0011739137519722362,0.8108048600102811,0.0011739137519722362
PHLDA3,0.0011723945344080022,0.8110450740382865,0.0011723945344080022
AL451074.2,0.0011722179398871407,0.8110729977777205,0.0011722179398871407
AC104653.2,0.0011715999737585093,0.8111707146219178,0.0011715999737585093
FAR1,0.0011711070160595877,0.8112486664254994,0.0011711070160595877
PIWIL4,-0.0011706125008191651,0.8113268664046139,0.0011706125008191651
AC080188.1,-0.0011701159325912312,0.8114053929263039,0.0011701159325912312
TAS2R4,0.0011695905282562572,0.8114884816105858,0.0011695905282562572
CARMIL3,-0.0011694070095378426,0.8115175041951687,0.0011694070095378426
AL117209.1,-0.0011690306076556547,0.8115770311157429,0.0011690306076556547
AL356234.3,-0.0011682367740956864,0.8117025772765382,0.0011682367740956864
KIAA0895,-0.0011682045855260263,0.8117076680570801,0.0011682045855260263
DENND6A-AS1,-0.0011680158938578494,0.8117375107321714,0.0011680158938578494
AC005304.2,0.0011675343135113061,0.8118136766798647,0.0011675343135113061
SEMA5A,0.0011670133214673082,0.8118960779215383,0.0011670133214673082
AC092142.2,0.0011650061907515828,0.8122135495730962,0.0011650061907515828
LURAP1,0.0011643226749708557,0.8123216696024839,0.0011643226749708557
NTN1,-0.0011640872417206362,0.8123589117803536,0.0011640872417206362
SLC16A12,0.0011638795582836253,0.8123917646864222,0.0011638795582836253
GOT1L1,-0.0011611674859108175,0.8128208106963587,0.0011611674859108175
BX088651.4,-0.0011611046682031391,0.8128307490350557,0.0011611046682031391
AC006207.1,-0.0011610765114648263,0.8128352036996221,0.0011610765114648263
AGRP,-0.0011610586767933839,0.8128380253178881,0.0011610586767933839
MEG3,-0.0011606857938535964,0.8128970195774768,0.0011606857938535964
AC012640.1,0.0011606696467647373,0.8128995742518644,0.0011606696467647373
B4GALNT2,0.0011602790662426205,0.8129613696539627,0.0011602790662426205
AL162412.1,0.0011601551217842,0.8129809796761962,0.0011601551217842
LINC01318,0.00116010219463934,0.8129893536440919,0.00116010219463934
BHLHA15,-0.001159463019876453,0.8130904835708247,0.001159463019876453
AC018693.1,-0.0011583734315250363,0.8132628849049464,0.0011583734315250363
AL513283.1,0.001157971612096384,0.8133264655171265,0.001157971612096384
PEX12,0.0011576790017272943,0.8133727665571715,0.0011576790017272943
HLTF,-0.0011555338741217952,0.8137122195450802,0.0011555338741217952
GJA9,0.0011549887965362465,0.8137984802315519,0.0011549887965362465
